datetime,value
2019-03-03 14:00:00+01:00,25947.543307122723
2019-03-03 15:00:00+01:00,24811.377375710217
2019-03-03 16:00:00+01:00,24041.313393202625
2019-03-03 17:00:00+01:00,23513.31812297089
2019-03-03 18:00:00+01:00,24116.444689603217
2019-03-03 19:00:00+01:00,26898.895584412905
2019-03-03 20:00:00+01:00,29154.12030965115
2019-03-03 21:00:00+01:00,29434.321212637682
2019-03-03 22:00:00+01:00,28305.034418708874
2019-03-03 23:00:00+01:00,26111.0832068094
2019-03-04 00:00:00+01:00,24126.095998351582
2019-03-04 01:00:00+01:00,22498.39107056528
2019-03-04 02:00:00+01:00,21688.468016968538
2019-03-04 03:00:00+01:00,21251.194221580517
2019-03-04 04:00:00+01:00,21399.58181300969
2019-03-04 05:00:00+01:00,22200.824309695927
2019-03-04 06:00:00+01:00,25069.618879007812
2019-03-04 07:00:00+01:00,28488.975204437167
2019-03-04 08:00:00+01:00,30514.34133570531
2019-03-04 09:00:00+01:00,32474.109111161815
2019-03-04 10:00:00+01:00,32927.16698869349
2019-03-04 11:00:00+01:00,33004.38243129873
2019-03-04 12:00:00+01:00,32774.162378298526
2019-03-04 13:00:00+01:00,32697.186497527957
2019-03-04 14:00:00+01:00,31903.93124576874
2019-03-04 15:00:00+01:00,31115.970164145914
2019-03-04 16:00:00+01:00,30430.07831033079
2019-03-04 17:00:00+01:00,30250.255798045513
2019-03-04 18:00:00+01:00,30338.527559781905
2019-03-04 19:00:00+01:00,32358.958355379855
2019-03-04 20:00:00+01:00,33786.81143398796
2019-03-04 21:00:00+01:00,33287.49243918974
2019-03-04 22:00:00+01:00,30825.060412609688
2019-03-04 23:00:00+01:00,28014.638440396295
2019-03-05 00:00:00+01:00,26172.768307816357
2019-03-05 01:00:00+01:00,24611.384876674776
2019-03-05 02:00:00+01:00,23519.13003806963
2019-03-05 03:00:00+01:00,23134.606187955527
2019-03-05 04:00:00+01:00,23140.212707110626
2019-03-05 05:00:00+01:00,23692.27879858286
2019-03-05 06:00:00+01:00,25864.255741731813
2019-03-05 07:00:00+01:00,29510.20648319657
2019-03-05 08:00:00+01:00,31544.94136558449
2019-03-05 09:00:00+01:00,32744.042775243448
2019-03-05 10:00:00+01:00,33187.98916640745
2019-03-05 11:00:00+01:00,33236.37868793371
2019-03-05 12:00:00+01:00,33077.02394484394
2019-03-05 13:00:00+01:00,32980.774229350005
2019-03-05 14:00:00+01:00,32144.17671712683
2019-03-05 15:00:00+01:00,31343.21513261495
2019-03-05 16:00:00+01:00,30695.708447719073
2019-03-05 17:00:00+01:00,30431.2343394406
2019-03-05 18:00:00+01:00,30349.416286281245
2019-03-05 19:00:00+01:00,32618.451971283714
2019-03-05 20:00:00+01:00,34118.367338160184
2019-03-05 21:00:00+01:00,33502.68864926902
2019-03-05 22:00:00+01:00,31136.82437126022
2019-03-05 23:00:00+01:00,28522.68400405245
2019-03-06 00:00:00+01:00,26633.936659188923
2019-03-06 01:00:00+01:00,24982.29384957532
2019-03-06 02:00:00+01:00,23919.45218470477
2019-03-06 03:00:00+01:00,23510.761641284447
2019-03-06 04:00:00+01:00,23423.000983420367
2019-03-06 05:00:00+01:00,23907.891797685552
2019-03-06 06:00:00+01:00,26298.847767060095
2019-03-06 07:00:00+01:00,30009.271536890028
2019-03-06 08:00:00+01:00,32135.97882115701
2019-03-06 09:00:00+01:00,33388.49756025137
2019-03-06 10:00:00+01:00,33988.44549064529
2019-03-06 11:00:00+01:00,34276.25372510888
2019-03-06 12:00:00+01:00,34534.40251167693
2019-03-06 13:00:00+01:00,34474.04395191244
2019-03-06 14:00:00+01:00,33310.24601963096
2019-03-06 15:00:00+01:00,32523.999181154613
2019-03-06 16:00:00+01:00,32033.68552938882
2019-03-06 17:00:00+01:00,31894.41213427636
2019-03-06 18:00:00+01:00,31833.243035134394
2019-03-06 19:00:00+01:00,33684.107221187995
2019-03-06 20:00:00+01:00,35140.59277622848
2019-03-06 21:00:00+01:00,34243.932368377
2019-03-06 22:00:00+01:00,31766.384858089077
2019-03-06 23:00:00+01:00,28860.27628421301
2019-03-07 00:00:00+01:00,26991.628082408577
2019-03-07 01:00:00+01:00,25147.240724427415
2019-03-07 02:00:00+01:00,24165.390678790318
2019-03-07 03:00:00+01:00,23538.6483040002
2019-03-07 04:00:00+01:00,23589.817184818217
2019-03-07 05:00:00+01:00,24196.91872002063
2019-03-07 06:00:00+01:00,26546.652741223123
2019-03-07 07:00:00+01:00,30157.488600498775
2019-03-07 08:00:00+01:00,32344.57162651402
2019-03-07 09:00:00+01:00,33501.39767359245
2019-03-07 10:00:00+01:00,33816.29242506815
2019-03-07 11:00:00+01:00,33430.861082517586
2019-03-07 12:00:00+01:00,33350.69058341597
2019-03-07 13:00:00+01:00,33155.17650180813
2019-03-07 14:00:00+01:00,32196.359308308853
2019-03-07 15:00:00+01:00,31573.638020770562
2019-03-07 16:00:00+01:00,31011.143001512344
2019-03-07 17:00:00+01:00,30614.14875965144
2019-03-07 18:00:00+01:00,30609.528140953866
2019-03-07 19:00:00+01:00,32839.72429748827
2019-03-07 20:00:00+01:00,34464.649375458845
2019-03-07 21:00:00+01:00,33770.48400535345
2019-03-07 22:00:00+01:00,31552.79611360756
2019-03-07 23:00:00+01:00,28659.92645980422
2019-03-08 00:00:00+01:00,26855.48623725309
2019-03-08 01:00:00+01:00,25086.664463536297
2019-03-08 02:00:00+01:00,24068.09583067789
2019-03-08 03:00:00+01:00,23590.836824393962
2019-03-08 04:00:00+01:00,23560.22517717031
2019-03-08 05:00:00+01:00,23948.238288489218
2019-03-08 06:00:00+01:00,26202.195053584506
2019-03-08 07:00:00+01:00,29742.47865588427
2019-03-08 08:00:00+01:00,31935.84399088011
2019-03-08 09:00:00+01:00,33229.31880921663
2019-03-08 10:00:00+01:00,33618.847399591934
2019-03-08 11:00:00+01:00,33508.95708681904
2019-03-08 12:00:00+01:00,33109.24526827468
2019-03-08 13:00:00+01:00,32824.9049662874
2019-03-08 14:00:00+01:00,31669.72051224975
2019-03-08 15:00:00+01:00,30864.12468870912
2019-03-08 16:00:00+01:00,30270.340236315587
2019-03-08 17:00:00+01:00,29905.585553643363
2019-03-08 18:00:00+01:00,29641.72454844665
2019-03-08 19:00:00+01:00,31518.388164430027
2019-03-08 20:00:00+01:00,32916.47270456699
2019-03-08 21:00:00+01:00,32359.851356614254
2019-03-08 22:00:00+01:00,30567.449260742484
2019-03-08 23:00:00+01:00,28277.941087227362
2019-03-09 00:00:00+01:00,26622.82774019219
2019-03-09 01:00:00+01:00,24952.123016536316
2019-03-09 02:00:00+01:00,23533.558898781823
2019-03-09 03:00:00+01:00,22867.64486952393
2019-03-09 04:00:00+01:00,22688.164349684725
2019-03-09 05:00:00+01:00,22582.20427841322
2019-03-09 06:00:00+01:00,23191.685270578346
2019-03-09 07:00:00+01:00,23973.68761251649
2019-03-09 08:00:00+01:00,25549.004485151127
2019-03-09 09:00:00+01:00,28048.5103415198
2019-03-09 10:00:00+01:00,29339.38953819783
2019-03-09 11:00:00+01:00,29342.433939065402
2019-03-09 12:00:00+01:00,29025.944417602626
2019-03-09 13:00:00+01:00,28828.557999916007
2019-03-09 14:00:00+01:00,28230.976934197486
2019-03-09 15:00:00+01:00,26988.48008674085
2019-03-09 16:00:00+01:00,26029.9325348398
2019-03-09 17:00:00+01:00,25531.75795801789
2019-03-09 18:00:00+01:00,25473.619382028144
2019-03-09 19:00:00+01:00,27433.15478934448
2019-03-09 20:00:00+01:00,29238.260692992666
2019-03-09 21:00:00+01:00,29353.022223255062
2019-03-09 22:00:00+01:00,28125.61037129668
2019-03-09 23:00:00+01:00,26418.66910837412
2019-03-10 00:00:00+01:00,24508.694174336077
2019-03-10 01:00:00+01:00,22873.05117623079
2019-03-10 02:00:00+01:00,21504.842607424765
2019-03-10 03:00:00+01:00,20910.773309084656
2019-03-10 04:00:00+01:00,20547.81244040993
2019-03-10 05:00:00+01:00,20629.93669110017
2019-03-10 06:00:00+01:00,21079.542624292008
2019-03-10 07:00:00+01:00,21427.854944440467
2019-03-10 08:00:00+01:00,22008.853842965345
2019-03-10 09:00:00+01:00,24153.53779650306
2019-03-10 10:00:00+01:00,25437.378468194354
2019-03-10 11:00:00+01:00,26000.60850477872
2019-03-10 12:00:00+01:00,25688.486854510506
2019-03-10 13:00:00+01:00,25871.7228102951
2019-03-10 14:00:00+01:00,25711.98551792406
2019-03-10 15:00:00+01:00,24591.89355301703
2019-03-10 16:00:00+01:00,23805.08947250321
2019-03-10 17:00:00+01:00,23427.762684570764
2019-03-10 18:00:00+01:00,23663.00859472377
2019-03-10 19:00:00+01:00,26161.899924473633
2019-03-10 20:00:00+01:00,28675.876147917235
2019-03-10 21:00:00+01:00,28933.88837936071
2019-03-10 22:00:00+01:00,27848.329564634354
2019-03-10 23:00:00+01:00,25803.58792471877
2019-03-11 00:00:00+01:00,23767.822555205392
2019-03-11 01:00:00+01:00,22445.447500287104
2019-03-11 02:00:00+01:00,21549.491666851045
2019-03-11 03:00:00+01:00,21105.073648289308
2019-03-11 04:00:00+01:00,21149.515601160325
2019-03-11 05:00:00+01:00,21999.068896472272
2019-03-11 06:00:00+01:00,24784.41779286272
2019-03-11 07:00:00+01:00,28572.594951192375
2019-03-11 08:00:00+01:00,30931.74879531245
2019-03-11 09:00:00+01:00,32327.14830882722
2019-03-11 10:00:00+01:00,32588.38123352205
2019-03-11 11:00:00+01:00,32513.72186575491
2019-03-11 12:00:00+01:00,32504.922375098184
2019-03-11 13:00:00+01:00,32298.09038824621
2019-03-11 14:00:00+01:00,31344.361288585507
2019-03-11 15:00:00+01:00,30707.359597592265
2019-03-11 16:00:00+01:00,30053.186873696297
2019-03-11 17:00:00+01:00,29626.401534742203
2019-03-11 18:00:00+01:00,29361.060378464295
2019-03-11 19:00:00+01:00,31403.104476498724
2019-03-11 20:00:00+01:00,33371.0366390165
2019-03-11 21:00:00+01:00,32766.3294436207
2019-03-11 22:00:00+01:00,30359.896279933684
2019-03-11 23:00:00+01:00,27732.283654152034
2019-03-12 00:00:00+01:00,26041.067467624405
2019-03-12 01:00:00+01:00,24478.726888543468
2019-03-12 02:00:00+01:00,23423.973845749635
2019-03-12 03:00:00+01:00,23174.441869721923
2019-03-12 04:00:00+01:00,23009.713374370986
2019-03-12 05:00:00+01:00,23564.08647782877
2019-03-12 06:00:00+01:00,25971.057388791458
2019-03-12 07:00:00+01:00,29498.942577995997
2019-03-12 08:00:00+01:00,31623.25590985358
2019-03-12 09:00:00+01:00,32584.724805221063
2019-03-12 10:00:00+01:00,32856.83318998958
2019-03-12 11:00:00+01:00,32858.94741653264
2019-03-12 12:00:00+01:00,32548.46981425358
2019-03-12 13:00:00+01:00,32389.578175448532
2019-03-12 14:00:00+01:00,31362.913688886034
2019-03-12 15:00:00+01:00,30691.89137142952
2019-03-12 16:00:00+01:00,30145.24646741288
2019-03-12 17:00:00+01:00,30027.69213869503
2019-03-12 18:00:00+01:00,29835.80122516365
2019-03-12 19:00:00+01:00,31839.8052311317
2019-03-12 20:00:00+01:00,33884.756701731094
2019-03-12 21:00:00+01:00,33217.58845534195
2019-03-12 22:00:00+01:00,30723.482147199564
2019-03-12 23:00:00+01:00,28089.59813790447
2019-03-13 00:00:00+01:00,26312.938349379332
2019-03-13 01:00:00+01:00,24721.658417047798
2019-03-13 02:00:00+01:00,23763.26508953428
2019-03-13 03:00:00+01:00,23474.862275605858
2019-03-13 04:00:00+01:00,23414.69643849722
2019-03-13 05:00:00+01:00,24072.41852393566
2019-03-13 06:00:00+01:00,26301.53927567013
2019-03-13 07:00:00+01:00,29847.881761110486
2019-03-13 08:00:00+01:00,31935.145293499678
2019-03-13 09:00:00+01:00,32976.07258073187
2019-03-13 10:00:00+01:00,33355.73868835701
2019-03-13 11:00:00+01:00,33391.18343314767
2019-03-13 12:00:00+01:00,33275.37225970607
2019-03-13 13:00:00+01:00,33008.30900664582
2019-03-13 14:00:00+01:00,31909.084685285932
2019-03-13 15:00:00+01:00,31240.940155330674
2019-03-13 16:00:00+01:00,30591.140081865462
2019-03-13 17:00:00+01:00,30419.447068332927
2019-03-13 18:00:00+01:00,30271.483094081424
2019-03-13 19:00:00+01:00,32283.81352443621
2019-03-13 20:00:00+01:00,34524.6404410045
2019-03-13 21:00:00+01:00,33696.955305600844
2019-03-13 22:00:00+01:00,31063.698844258197
2019-03-13 23:00:00+01:00,28383.80823284862
2019-03-14 00:00:00+01:00,26493.935867960205
2019-03-14 01:00:00+01:00,25109.23777080445
2019-03-14 02:00:00+01:00,24069.99014963647
2019-03-14 03:00:00+01:00,23629.473688973878
2019-03-14 04:00:00+01:00,23589.100600042493
2019-03-14 05:00:00+01:00,24292.645577170813
2019-03-14 06:00:00+01:00,26510.75511304181
2019-03-14 07:00:00+01:00,29881.52898286803
2019-03-14 08:00:00+01:00,32116.511516073504
2019-03-14 09:00:00+01:00,33100.13885175517
2019-03-14 10:00:00+01:00,33263.54833439416
2019-03-14 11:00:00+01:00,33147.3947591165
2019-03-14 12:00:00+01:00,33059.411110029374
2019-03-14 13:00:00+01:00,32822.16722288969
2019-03-14 14:00:00+01:00,31623.738909080093
2019-03-14 15:00:00+01:00,31011.811303491297
2019-03-14 16:00:00+01:00,30529.79531306809
2019-03-14 17:00:00+01:00,30181.949408666856
2019-03-14 18:00:00+01:00,30053.973425730663
2019-03-14 19:00:00+01:00,31737.932831838243
2019-03-14 20:00:00+01:00,33912.131225915626
2019-03-14 21:00:00+01:00,33275.773308717755
2019-03-14 22:00:00+01:00,30948.351330583548
2019-03-14 23:00:00+01:00,28353.50370264094
2019-03-15 00:00:00+01:00,26589.513543430985
2019-03-15 01:00:00+01:00,24972.053193391424
2019-03-15 02:00:00+01:00,24055.604844706693
2019-03-15 03:00:00+01:00,23650.802163471006
2019-03-15 04:00:00+01:00,23443.870376227344
2019-03-15 05:00:00+01:00,24057.35778028681
2019-03-15 06:00:00+01:00,26379.149198102783
2019-03-15 07:00:00+01:00,29720.65916073812
2019-03-15 08:00:00+01:00,31773.84855775313
2019-03-15 09:00:00+01:00,32756.959823697765
2019-03-15 10:00:00+01:00,32972.3303884518
2019-03-15 11:00:00+01:00,32982.717472216675
2019-03-15 12:00:00+01:00,32703.596332475012
2019-03-15 13:00:00+01:00,32360.973874093437
2019-03-15 14:00:00+01:00,31162.3168363956
2019-03-15 15:00:00+01:00,30241.028767298965
2019-03-15 16:00:00+01:00,29634.261943893274
2019-03-15 17:00:00+01:00,29239.891496582026
2019-03-15 18:00:00+01:00,28868.08093079219
2019-03-15 19:00:00+01:00,30471.10079269376
2019-03-15 20:00:00+01:00,32364.876076292374
2019-03-15 21:00:00+01:00,31769.693970131186
2019-03-15 22:00:00+01:00,29731.04786728916
2019-03-15 23:00:00+01:00,27425.6765016436
2019-03-16 00:00:00+01:00,26072.0383839791
2019-03-16 01:00:00+01:00,24510.46290335403
2019-03-16 02:00:00+01:00,23333.016639660796
2019-03-16 03:00:00+01:00,22763.312282575574
2019-03-16 04:00:00+01:00,22413.844781690274
2019-03-16 05:00:00+01:00,22333.1440867074
2019-03-16 06:00:00+01:00,22853.68375132458
2019-03-16 07:00:00+01:00,23442.04841126134
2019-03-16 08:00:00+01:00,25341.12312426191
2019-03-16 09:00:00+01:00,27606.982479897455
2019-03-16 10:00:00+01:00,28871.00880247298
2019-03-16 11:00:00+01:00,28918.086362733873
2019-03-16 12:00:00+01:00,28371.191989502087
2019-03-16 13:00:00+01:00,28417.01300733904
2019-03-16 14:00:00+01:00,27726.781342086666
2019-03-16 15:00:00+01:00,26444.68243586226
2019-03-16 16:00:00+01:00,25424.40378468351
2019-03-16 17:00:00+01:00,25177.216053882876
2019-03-16 18:00:00+01:00,25107.29947598707
2019-03-16 19:00:00+01:00,26869.682043574245
2019-03-16 20:00:00+01:00,28997.48170000262
2019-03-16 21:00:00+01:00,29234.663894318222
2019-03-16 22:00:00+01:00,27909.231254678012
2019-03-16 23:00:00+01:00,25888.863786768117
2019-03-17 00:00:00+01:00,24083.416351843352
2019-03-17 01:00:00+01:00,22526.936449016815
2019-03-17 02:00:00+01:00,21418.717189544674
2019-03-17 03:00:00+01:00,20797.538072523752
2019-03-17 04:00:00+01:00,20583.67675476666
2019-03-17 05:00:00+01:00,20626.972622273814
2019-03-17 06:00:00+01:00,20951.503292684898
2019-03-17 07:00:00+01:00,21027.779658559735
2019-03-17 08:00:00+01:00,21973.753078202553
2019-03-17 09:00:00+01:00,23987.804619938634
2019-03-17 10:00:00+01:00,25355.572218145724
2019-03-17 11:00:00+01:00,26072.03367476139
2019-03-17 12:00:00+01:00,25971.352811572597
2019-03-17 13:00:00+01:00,26258.84096090188
2019-03-17 14:00:00+01:00,26136.374311145028
2019-03-17 15:00:00+01:00,24798.01113834015
2019-03-17 16:00:00+01:00,23913.06354197395
2019-03-17 17:00:00+01:00,23522.073969132238
2019-03-17 18:00:00+01:00,23875.342567073043
2019-03-17 19:00:00+01:00,25937.797167579072
2019-03-17 20:00:00+01:00,28553.635606982265
2019-03-17 21:00:00+01:00,28769.354911863382
2019-03-17 22:00:00+01:00,27524.16421048648
2019-03-17 23:00:00+01:00,25550.29641903072
2019-03-18 00:00:00+01:00,23665.924950735516
2019-03-18 01:00:00+01:00,22446.071133646554
2019-03-18 02:00:00+01:00,21505.008460412177
2019-03-18 03:00:00+01:00,21075.65518784145
2019-03-18 04:00:00+01:00,21299.529989494968
2019-03-18 05:00:00+01:00,21971.21480405432
2019-03-18 06:00:00+01:00,24463.484677772627
2019-03-18 07:00:00+01:00,27456.951177714545
2019-03-18 08:00:00+01:00,29828.616675807985
2019-03-18 09:00:00+01:00,31296.654951573673
2019-03-18 10:00:00+01:00,31614.819153392807
2019-03-18 11:00:00+01:00,31811.328368265986
2019-03-18 12:00:00+01:00,31744.340368727768
2019-03-18 13:00:00+01:00,31786.499427518356
2019-03-18 14:00:00+01:00,30766.897797479152
2019-03-18 15:00:00+01:00,29983.684272895953
2019-03-18 16:00:00+01:00,29337.133603730694
2019-03-18 17:00:00+01:00,28979.249696875715
2019-03-18 18:00:00+01:00,28751.81230642149
2019-03-18 19:00:00+01:00,30440.539579743738
2019-03-18 20:00:00+01:00,32508.197880056545
2019-03-18 21:00:00+01:00,32047.462326143617
2019-03-18 22:00:00+01:00,29808.8823024048
2019-03-18 23:00:00+01:00,27113.856890844487
2019-03-19 00:00:00+01:00,25463.034266450508
2019-03-19 01:00:00+01:00,24014.444633680207
2019-03-19 02:00:00+01:00,22999.561900551096
2019-03-19 03:00:00+01:00,22630.090638114954
2019-03-19 04:00:00+01:00,22523.972031810834
2019-03-19 05:00:00+01:00,22885.648198589493
2019-03-19 06:00:00+01:00,24760.451550102174
2019-03-19 07:00:00+01:00,26945.109651873583
2019-03-19 08:00:00+01:00,28663.65148456821
2019-03-19 09:00:00+01:00,30045.971973131524
2019-03-19 10:00:00+01:00,30635.56625481269
2019-03-19 11:00:00+01:00,30881.13360285742
2019-03-19 12:00:00+01:00,30870.143822729788
2019-03-19 13:00:00+01:00,30848.92578104334
2019-03-19 14:00:00+01:00,29844.773168186966
2019-03-19 15:00:00+01:00,28701.509634322698
2019-03-19 16:00:00+01:00,28020.12061303005
2019-03-19 17:00:00+01:00,27928.780540194122
2019-03-19 18:00:00+01:00,27909.196691120625
2019-03-19 19:00:00+01:00,29629.976303694533
2019-03-19 20:00:00+01:00,32062.55477790046
2019-03-19 21:00:00+01:00,31754.133500689586
2019-03-19 22:00:00+01:00,29812.182437702366
2019-03-19 23:00:00+01:00,27222.114390347724
2019-03-20 00:00:00+01:00,25689.54537981246
2019-03-20 01:00:00+01:00,24270.47655646251
2019-03-20 02:00:00+01:00,23503.04258289823
2019-03-20 03:00:00+01:00,23123.815112065735
2019-03-20 04:00:00+01:00,23013.779632910784
2019-03-20 05:00:00+01:00,23675.150647525392
2019-03-20 06:00:00+01:00,26403.492841269126
2019-03-20 07:00:00+01:00,29792.53831562257
2019-03-20 08:00:00+01:00,32136.419038757012
2019-03-20 09:00:00+01:00,33158.00733051816
2019-03-20 10:00:00+01:00,33305.913858944434
2019-03-20 11:00:00+01:00,33289.64706402878
2019-03-20 12:00:00+01:00,33267.67051543895
2019-03-20 13:00:00+01:00,33253.43907132791
2019-03-20 14:00:00+01:00,32082.748919122387
2019-03-20 15:00:00+01:00,31383.7589704977
2019-03-20 16:00:00+01:00,30857.64434374119
2019-03-20 17:00:00+01:00,30426.854633243216
2019-03-20 18:00:00+01:00,30243.675321924784
2019-03-20 19:00:00+01:00,31925.813578881352
2019-03-20 20:00:00+01:00,34548.72371202813
2019-03-20 21:00:00+01:00,34055.7144130368
2019-03-20 22:00:00+01:00,31267.604946808213
2019-03-20 23:00:00+01:00,28342.40288571583
2019-03-21 00:00:00+01:00,26448.962820808963
2019-03-21 01:00:00+01:00,25113.503687825814
2019-03-21 02:00:00+01:00,24031.84660328157
2019-03-21 03:00:00+01:00,23559.972461206467
2019-03-21 04:00:00+01:00,23566.584998357008
2019-03-21 05:00:00+01:00,24263.273336454866
2019-03-21 06:00:00+01:00,26589.519958248184
2019-03-21 07:00:00+01:00,29750.21041535444
2019-03-21 08:00:00+01:00,32295.928217682216
2019-03-21 09:00:00+01:00,33368.19359671605
2019-03-21 10:00:00+01:00,33403.52170750982
2019-03-21 11:00:00+01:00,33414.80221795635
2019-03-21 12:00:00+01:00,33259.419198071664
2019-03-21 13:00:00+01:00,33033.628148819094
2019-03-21 14:00:00+01:00,32011.155457931683
2019-03-21 15:00:00+01:00,31344.725582666262
2019-03-21 16:00:00+01:00,30848.2822816286
2019-03-21 17:00:00+01:00,30492.090202997544
2019-03-21 18:00:00+01:00,30301.431586021255
2019-03-21 19:00:00+01:00,31899.33620553945
2019-03-21 20:00:00+01:00,34441.92384531372
2019-03-21 21:00:00+01:00,34005.972635418475
2019-03-21 22:00:00+01:00,31392.631069429637
2019-03-21 23:00:00+01:00,28677.76015026891
2019-03-22 00:00:00+01:00,26779.72719603055
2019-03-22 01:00:00+01:00,25107.614151560552
2019-03-22 02:00:00+01:00,24121.484164497142
2019-03-22 03:00:00+01:00,23604.034212281047
2019-03-22 04:00:00+01:00,23498.37679432442
2019-03-22 05:00:00+01:00,24081.41564697448
2019-03-22 06:00:00+01:00,26510.24051586122
2019-03-22 07:00:00+01:00,29998.77406087029
2019-03-22 08:00:00+01:00,32253.229817332238
2019-03-22 09:00:00+01:00,33262.3204062057
2019-03-22 10:00:00+01:00,33625.57290670868
2019-03-22 11:00:00+01:00,33496.028957635834
2019-03-22 12:00:00+01:00,33226.90059348209
2019-03-22 13:00:00+01:00,32888.030971826345
2019-03-22 14:00:00+01:00,31765.177752216783
2019-03-22 15:00:00+01:00,30873.34470943635
2019-03-22 16:00:00+01:00,30205.730989392945
2019-03-22 17:00:00+01:00,29749.42490613017
2019-03-22 18:00:00+01:00,29420.81502373122
2019-03-22 19:00:00+01:00,30870.613098571645
2019-03-22 20:00:00+01:00,33009.422699520874
2019-03-22 21:00:00+01:00,32530.337859447423
2019-03-22 22:00:00+01:00,30491.952580225865
2019-03-22 23:00:00+01:00,28167.275476287014
2019-03-23 00:00:00+01:00,26588.769407499305
2019-03-23 01:00:00+01:00,25014.012438963182
2019-03-23 02:00:00+01:00,23662.15626856078
2019-03-23 03:00:00+01:00,22974.616504728998
2019-03-23 04:00:00+01:00,22566.933778045684
2019-03-23 05:00:00+01:00,22407.734343612567
2019-03-23 06:00:00+01:00,23074.63353161915
2019-03-23 07:00:00+01:00,23642.033360795187
2019-03-23 08:00:00+01:00,25703.329988075373
2019-03-23 09:00:00+01:00,28157.57958259356
2019-03-23 10:00:00+01:00,29401.971433947285
2019-03-23 11:00:00+01:00,29572.217008516
2019-03-23 12:00:00+01:00,29128.24164624005
2019-03-23 13:00:00+01:00,29064.50095064274
2019-03-23 14:00:00+01:00,28390.257172926937
2019-03-23 15:00:00+01:00,27110.740970213126
2019-03-23 16:00:00+01:00,26167.715889103794
2019-03-23 17:00:00+01:00,25660.14809306679
2019-03-23 18:00:00+01:00,25435.326206350426
2019-03-23 19:00:00+01:00,26909.789427394102
2019-03-23 20:00:00+01:00,29109.524097806538
2019-03-23 21:00:00+01:00,29309.010253259956
2019-03-23 22:00:00+01:00,27875.596584435145
2019-03-23 23:00:00+01:00,26045.374143053083
2019-03-24 00:00:00+01:00,24307.499812052913
2019-03-24 01:00:00+01:00,22753.60586617301
2019-03-24 02:00:00+01:00,21539.72664538838
2019-03-24 03:00:00+01:00,20960.85331985421
2019-03-24 04:00:00+01:00,20402.726013826952
2019-03-24 05:00:00+01:00,20328.88691555596
2019-03-24 06:00:00+01:00,20761.865533511533
2019-03-24 07:00:00+01:00,20687.99747555973
2019-03-24 08:00:00+01:00,21809.87266313129
2019-03-24 09:00:00+01:00,23749.86589422741
2019-03-24 10:00:00+01:00,25410.482563651036
2019-03-24 11:00:00+01:00,26114.938751102927
2019-03-24 12:00:00+01:00,25855.369469945126
2019-03-24 13:00:00+01:00,26129.296041483165
2019-03-24 14:00:00+01:00,26007.134035079787
2019-03-24 15:00:00+01:00,24828.904781653207
2019-03-24 16:00:00+01:00,23946.638226267194
2019-03-24 17:00:00+01:00,23679.008592569044
2019-03-24 18:00:00+01:00,23699.646569560206
2019-03-24 19:00:00+01:00,25624.394035718964
2019-03-24 20:00:00+01:00,28683.354084870913
2019-03-24 21:00:00+01:00,28991.108600582374
2019-03-24 22:00:00+01:00,27785.907318261474
2019-03-24 23:00:00+01:00,25588.063766388474
2019-03-25 00:00:00+01:00,23853.80466439122
2019-03-25 01:00:00+01:00,22377.117382437387
2019-03-25 02:00:00+01:00,21443.97127202188
2019-03-25 03:00:00+01:00,21104.20660702661
2019-03-25 04:00:00+01:00,21254.08332454219
2019-03-25 05:00:00+01:00,22035.14278795252
2019-03-25 06:00:00+01:00,24799.711205912554
2019-03-25 07:00:00+01:00,27928.611674840467
2019-03-25 08:00:00+01:00,30495.182524081538
2019-03-25 09:00:00+01:00,31738.77091898502
2019-03-25 10:00:00+01:00,32089.59392897056
2019-03-25 11:00:00+01:00,32054.567631121667
2019-03-25 12:00:00+01:00,31983.085360569225
2019-03-25 13:00:00+01:00,32008.62816413663
2019-03-25 14:00:00+01:00,31136.43761994913
2019-03-25 15:00:00+01:00,30443.6226672851
2019-03-25 16:00:00+01:00,29967.61588118379
2019-03-25 17:00:00+01:00,29585.229431951495
2019-03-25 18:00:00+01:00,29248.277957485858
2019-03-25 19:00:00+01:00,30661.549052275364
2019-03-25 20:00:00+01:00,33198.5510732933
2019-03-25 21:00:00+01:00,32624.151294147214
2019-03-25 22:00:00+01:00,30014.59348046996
2019-03-25 23:00:00+01:00,27429.26923134276
2019-03-26 00:00:00+01:00,25559.83411333482
2019-03-26 01:00:00+01:00,24169.426917660014
2019-03-26 02:00:00+01:00,23210.512367931147
2019-03-26 03:00:00+01:00,22861.71160872341
2019-03-26 04:00:00+01:00,22838.92449702934
2019-03-26 05:00:00+01:00,23448.85564096995
2019-03-26 06:00:00+01:00,25828.00660683975
2019-03-26 07:00:00+01:00,28720.819135253227
2019-03-26 08:00:00+01:00,31199.85655693056
2019-03-26 09:00:00+01:00,32025.45055078645
2019-03-26 10:00:00+01:00,32357.202348413433
2019-03-26 11:00:00+01:00,32451.500093879124
2019-03-26 12:00:00+01:00,32382.057538238678
2019-03-26 13:00:00+01:00,32194.1623815026
2019-03-26 14:00:00+01:00,31193.13507912556
2019-03-26 15:00:00+01:00,30584.126174123252
2019-03-26 16:00:00+01:00,30144.20932416817
2019-03-26 17:00:00+01:00,29809.39959498238
2019-03-26 18:00:00+01:00,29422.973648930096
2019-03-26 19:00:00+01:00,31007.93556750688
2019-03-26 20:00:00+01:00,33650.7088334441
